#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
FN1	FBLN2	9606.ENSP00000346839	9606.ENSP00000384169	0	0	0	0	0.109	0.292	0	0.985	0.989
FN1	TGFBI	9606.ENSP00000346839	9606.ENSP00000416330	0	0	0	0	0.237	0.298	0	0.993	0.995
FN1	SPP1	9606.ENSP00000346839	9606.ENSP00000378517	0	0	0	0	0.098	0	0	0.996	0.996
FN1	HSPG2	9606.ENSP00000346839	9606.ENSP00000363827	0	0	0	0	0.140	0.316	0	0.995	0.996
FN1	ITGB3	9606.ENSP00000346839	9606.ENSP00000452786	0	0	0	0	0.072	0.977	0.900	0.995	0.999
FN1	ITGB1	9606.ENSP00000346839	9606.ENSP00000379350	0	0	0	0	0.099	0.981	0.900	0.998	0.999
FN1	CD44	9606.ENSP00000346839	9606.ENSP00000398632	0	0	0	0	0.073	0.292	0.900	0.996	0.999
FTCD	APOH	9606.ENSP00000380856	9606.ENSP00000205948	0	0	0	0	0.336	0	0	0.434	0.608
FTCD	SERPIND1	9606.ENSP00000380856	9606.ENSP00000215727	0	0	0	0	0.406	0	0	0.067	0.423
FTCD	HRG	9606.ENSP00000380856	9606.ENSP00000232003	0	0	0	0	0.425	0	0	0.126	0.477
FTCD	APOB	9606.ENSP00000380856	9606.ENSP00000233242	0	0	0	0	0.329	0	0	0.431	0.601
FTCD	PROC	9606.ENSP00000380856	9606.ENSP00000234071	0	0	0	0	0.468	0	0	0	0.468
FTCD	CFHR5	9606.ENSP00000380856	9606.ENSP00000256785	0	0	0	0	0.406	0	0	0	0.406
FTCD	SERPINA10	9606.ENSP00000380856	9606.ENSP00000261994	0	0	0	0	0.385	0	0	0.066	0.402
FTCD	AMDHD1	9606.ENSP00000380856	9606.ENSP00000266736	0	0	0.253	0	0.129	0	0.913	0.644	0.977
FTCD	AHSG	9606.ENSP00000380856	9606.ENSP00000273784	0	0	0	0	0.418	0	0	0.102	0.455
FTCD	BHMT	9606.ENSP00000380856	9606.ENSP00000274353	0.074	0	0	0	0.227	0	0	0.334	0.482
FTCD	HPD	9606.ENSP00000380856	9606.ENSP00000289004	0	0	0	0	0.345	0	0	0.225	0.471
FTCD	F2	9606.ENSP00000380856	9606.ENSP00000308541	0	0	0	0	0.455	0	0	0.056	0.463
FTCD	PLG	9606.ENSP00000380856	9606.ENSP00000308938	0	0	0	0	0.477	0	0	0	0.477
FTCD	LPA	9606.ENSP00000380856	9606.ENSP00000321334	0	0	0	0	0.421	0	0	0	0.421
FTCD	SERPINF2	9606.ENSP00000380856	9606.ENSP00000321853	0	0	0	0	0.564	0	0	0.056	0.570
FTCD	FGG	9606.ENSP00000380856	9606.ENSP00000336829	0	0	0	0	0.368	0	0	0.169	0.453
FTCD	C8A	9606.ENSP00000380856	9606.ENSP00000354458	0	0	0	0	0.218	0	0	0.478	0.574
FTCD	F13B	9606.ENSP00000380856	9606.ENSP00000356382	0	0	0	0	0.408	0	0	0	0.408
FTCD	SERPINC1	9606.ENSP00000380856	9606.ENSP00000356671	0	0	0	0	0.590	0	0	0.055	0.596
FTCD	GOT1	9606.ENSP00000380856	9606.ENSP00000359539	0	0	0	0	0	0	0.800	0.051	0.802
FTCD	ASS1	9606.ENSP00000380856	9606.ENSP00000361471	0	0	0	0	0.111	0	0.800	0.352	0.875
FTCD	KNG1	9606.ENSP00000380856	9606.ENSP00000493985	0	0	0	0	0.228	0	0	0.306	0.442
FTCD	FGA	9606.ENSP00000380856	9606.ENSP00000498441	0	0	0	0	0.713	0	0	0.134	0.741
FTCD	MTHFD1	9606.ENSP00000380856	9606.ENSP00000498336	0.120	0	0	0	0.049	0	0.978	0.642	0.992
FTH1	PYGL	9606.ENSP00000273550	9606.ENSP00000216392	0	0	0	0	0.072	0	0	0.430	0.449
FTH1	LTF	9606.ENSP00000273550	9606.ENSP00000231751	0	0	0	0	0.074	0.088	0	0.378	0.429
FTH1	PRDX1	9606.ENSP00000273550	9606.ENSP00000262746	0.059	0	0	0	0.312	0	0	0.472	0.629
FTH1	CP	9606.ENSP00000273550	9606.ENSP00000264613	0	0	0	0	0.074	0	0	0.430	0.450
FTH1	ICAM1	9606.ENSP00000273550	9606.ENSP00000264832	0	0	0	0	0.067	0	0	0.445	0.460
FTH1	AMBP	9606.ENSP00000273550	9606.ENSP00000265132	0	0	0	0	0	0	0	0.415	0.415
FTH1	SOD1	9606.ENSP00000273550	9606.ENSP00000270142	0	0	0	0	0.130	0	0	0.371	0.430
FTH1	PPIB	9606.ENSP00000273550	9606.ENSP00000300026	0	0	0	0	0.094	0	0	0.385	0.419
FTH1	B2M	9606.ENSP00000273550	9606.ENSP00000497910	0	0	0	0	0.195	0.070	0	0.298	0.428
FTH1	SERPING1	9606.ENSP00000273550	9606.ENSP00000278407	0	0	0	0	0.045	0	0	0.463	0.465
FTH1	KNG1	9606.ENSP00000273550	9606.ENSP00000493985	0.045	0	0	0	0	0	0	0.468	0.470
FTH1	RNASE1	9606.ENSP00000273550	9606.ENSP00000381057	0	0	0	0	0.063	0	0	0.461	0.473
FTH1	CA1	9606.ENSP00000273550	9606.ENSP00000430656	0	0	0	0	0	0.053	0	0.473	0.479
FTH1	TXN	9606.ENSP00000273550	9606.ENSP00000363641	0	0	0	0	0.120	0	0	0.437	0.483
FTH1	CA3	9606.ENSP00000273550	9606.ENSP00000285381	0	0	0	0	0	0.053	0	0.482	0.488
FTH1	SOD2	9606.ENSP00000273550	9606.ENSP00000446252	0.058	0	0	0	0.157	0	0	0.422	0.501
FTH1	PRDX6	9606.ENSP00000273550	9606.ENSP00000342026	0.059	0	0	0	0.308	0	0	0.294	0.501
FTH1	PRDX2	9606.ENSP00000273550	9606.ENSP00000301522	0.059	0	0	0	0.295	0	0	0.321	0.510
FTH1	IGF2R	9606.ENSP00000273550	9606.ENSP00000349437	0	0	0	0	0.100	0	0.500	0	0.531
FTH1	ACTB	9606.ENSP00000273550	9606.ENSP00000494750	0	0	0	0	0.174	0.091	0	0.445	0.547
FTH1	TGOLN2	9606.ENSP00000273550	9606.ENSP00000386443	0	0	0	0	0.069	0	0.500	0.122	0.556
FTH1	MB	9606.ENSP00000273550	9606.ENSP00000352835	0	0	0	0	0.049	0	0	0.560	0.564
FTH1	GAPDH	9606.ENSP00000273550	9606.ENSP00000380070	0.042	0	0	0	0.242	0	0	0.455	0.569
FTH1	HSPA8	9606.ENSP00000273550	9606.ENSP00000437125	0	0	0	0	0.077	0.058	0.500	0.282	0.646
FTH1	HAMP	9606.ENSP00000273550	9606.ENSP00000471894	0	0	0	0	0.049	0	0	0.667	0.669
FTH1	TFRC	9606.ENSP00000273550	9606.ENSP00000376197	0	0	0	0	0.047	0.852	0.500	0.945	0.995
FTH1	FTL	9606.ENSP00000273550	9606.ENSP00000366525	0	0	0.062	0.956	0.398	0.831	0.900	0.983	0.999
FTL	PRDX1	9606.ENSP00000366525	9606.ENSP00000262746	0.059	0	0	0	0.397	0	0	0.429	0.648
FTL	CP	9606.ENSP00000366525	9606.ENSP00000264613	0	0	0	0	0.074	0	0	0.500	0.517
FTL	AMBP	9606.ENSP00000366525	9606.ENSP00000265132	0	0	0	0	0.042	0	0	0.413	0.414
FTL	HPX	9606.ENSP00000366525	9606.ENSP00000265983	0	0	0	0	0	0	0	0.498	0.498
FTL	ITIH4	9606.ENSP00000366525	9606.ENSP00000266041	0	0	0	0	0.096	0	0	0.413	0.446
FTL	FTH1	9606.ENSP00000366525	9606.ENSP00000273550	0	0	0.062	0.956	0.398	0.831	0.900	0.983	0.999
FTL	PRDX2	9606.ENSP00000366525	9606.ENSP00000301522	0.059	0	0	0	0.306	0	0	0.233	0.455
FTL	PRDX6	9606.ENSP00000366525	9606.ENSP00000342026	0.059	0	0	0	0.325	0	0	0.279	0.502
FTL	IGF2R	9606.ENSP00000366525	9606.ENSP00000349437	0	0	0	0	0.113	0	0.500	0	0.537
FTL	RBP4	9606.ENSP00000366525	9606.ENSP00000360522	0	0	0	0	0.050	0	0	0.415	0.420
FTL	TXN	9606.ENSP00000366525	9606.ENSP00000363641	0	0	0	0	0.171	0	0	0.389	0.472
FTL	SOD2	9606.ENSP00000366525	9606.ENSP00000446252	0.058	0	0	0	0.134	0	0	0.327	0.403
FTL	MYL6	9606.ENSP00000366525	9606.ENSP00000446955	0	0	0	0	0.401	0	0	0.092	0.434
FTL	TGOLN2	9606.ENSP00000366525	9606.ENSP00000386443	0	0	0	0	0.067	0	0.500	0.085	0.536
FTL	GAPDH	9606.ENSP00000366525	9606.ENSP00000380070	0.042	0	0	0	0.306	0	0	0.389	0.558
FTL	ACTB	9606.ENSP00000366525	9606.ENSP00000494750	0	0	0	0	0.315	0.091	0	0.365	0.570
FTL	TMSB4X	9606.ENSP00000366525	9606.ENSP00000370010	0	0	0	0	0.470	0	0	0.228	0.573
FTL	B2M	9606.ENSP00000366525	9606.ENSP00000497910	0	0	0	0	0.253	0.066	0	0.465	0.594
FTL	HSPA8	9606.ENSP00000366525	9606.ENSP00000437125	0	0	0	0	0.137	0.071	0.500	0.255	0.661
FTL	HAMP	9606.ENSP00000366525	9606.ENSP00000471894	0	0	0	0	0.042	0	0	0.785	0.785
FTL	TFRC	9606.ENSP00000366525	9606.ENSP00000376197	0	0	0	0	0.047	0	0.500	0.849	0.921
FUCA1	GNPTG	9606.ENSP00000363603	9606.ENSP00000204679	0	0	0	0	0.124	0	0	0.419	0.469
FUCA1	AGA	9606.ENSP00000363603	9606.ENSP00000264595	0.070	0	0	0	0.094	0	0	0.374	0.427
FUCA1	PGD	9606.ENSP00000363603	9606.ENSP00000270776	0	0	0	0	0.053	0	0	0.766	0.768
FUCA1	MAN1A1	9606.ENSP00000363603	9606.ENSP00000357453	0	0	0	0	0.062	0	0	0.463	0.474
FUCA1	GOLM1	9606.ENSP00000363603	9606.ENSP00000373364	0	0	0	0	0.054	0	0	0.419	0.426
FUCA1	ACTG1	9606.ENSP00000363603	9606.ENSP00000458162	0	0	0	0	0.042	0	0	0.494	0.494
FUCA1	ENO1	9606.ENSP00000363603	9606.ENSP00000495530	0	0	0	0	0.042	0	0	0.625	0.625
GAPDH	PSMA4	9606.ENSP00000380070	9606.ENSP00000044462	0	0	0	0	0.262	0	0	0.231	0.408
GAPDH	GRN	9606.ENSP00000380070	9606.ENSP00000053867	0	0	0	0	0.078	0	0	0.418	0.440
GAPDH	VCL	9606.ENSP00000380070	9606.ENSP00000211998	0	0	0	0	0.047	0	0	0.730	0.731
GAPDH	MYH9	9606.ENSP00000380070	9606.ENSP00000216181	0	0	0	0	0.099	0	0	0.551	0.578
GAPDH	PYGL	9606.ENSP00000380070	9606.ENSP00000216392	0.042	0	0	0	0.268	0.081	0	0.483	0.622
GAPDH	CHGA	9606.ENSP00000380070	9606.ENSP00000216492	0	0	0	0	0	0	0	0.412	0.412
GAPDH	PCK2	9606.ENSP00000380070	9606.ENSP00000216780	0	0.079	0	0	0.078	0	0	0.538	0.574
GAPDH	TIMP1	9606.ENSP00000380070	9606.ENSP00000218388	0	0	0	0	0.127	0	0	0.608	0.643
GAPDH	MMP2	9606.ENSP00000380070	9606.ENSP00000219070	0	0	0	0	0	0	0	0.718	0.718
GAPDH	GSR	9606.ENSP00000380070	9606.ENSP00000221130	0.051	0	0	0	0.131	0	0	0.645	0.682
GAPDH	TGFB1	9606.ENSP00000380070	9606.ENSP00000221930	0	0	0	0	0.043	0	0	0.811	0.811
GAPDH	MPO	9606.ENSP00000380070	9606.ENSP00000225275	0	0	0	0	0.044	0	0	0.540	0.541
GAPDH	PFN1	9606.ENSP00000380070	9606.ENSP00000225655	0	0	0	0	0.189	0	0	0.465	0.547
GAPDH	CCL2	9606.ENSP00000380070	9606.ENSP00000225831	0	0	0	0	0	0	0	0.729	0.729
GAPDH	VTN	9606.ENSP00000380070	9606.ENSP00000226218	0	0	0	0	0.064	0	0	0.633	0.642
GAPDH	IL2	9606.ENSP00000380070	9606.ENSP00000226730	0.079	0	0	0	0.086	0.049	0	0.794	0.813
GAPDH	TPI1	9606.ENSP00000380070	9606.ENSP00000229270	0.115	0.887	0	0	0.924	0.712	0.978	0.950	0.999
GAPDH	SPARC	9606.ENSP00000380070	9606.ENSP00000231061	0	0	0	0	0.064	0	0	0.481	0.494
GAPDH	IL4	9606.ENSP00000380070	9606.ENSP00000231449	0	0	0	0	0	0	0	0.713	0.713
GAPDH	IL5	9606.ENSP00000380070	9606.ENSP00000231454	0	0	0	0	0	0	0	0.532	0.532
GAPDH	LTF	9606.ENSP00000380070	9606.ENSP00000231751	0	0	0	0	0.086	0.045	0	0.629	0.648
GAPDH	APOB	9606.ENSP00000380070	9606.ENSP00000233242	0	0	0	0	0.122	0.067	0	0.449	0.510
GAPDH	PLEK	9606.ENSP00000380070	9606.ENSP00000234313	0	0	0	0	0.049	0	0	0.423	0.428
GAPDH	CTSD	9606.ENSP00000380070	9606.ENSP00000236671	0	0	0	0	0.069	0	0	0.562	0.575
GAPDH	APOA1	9606.ENSP00000380070	9606.ENSP00000236850	0	0	0	0	0.105	0	0	0.421	0.460
GAPDH	TTR	9606.ENSP00000380070	9606.ENSP00000237014	0	0	0	0	0.055	0	0	0.469	0.477
GAPDH	C3	9606.ENSP00000380070	9606.ENSP00000245907	0	0	0	0	0.042	0	0	0.666	0.666
GAPDH	KRT9	9606.ENSP00000380070	9606.ENSP00000246662	0	0	0	0	0.051	0.053	0	0.497	0.508
GAPDH	TUBA4A	9606.ENSP00000380070	9606.ENSP00000248437	0	0	0	0	0.072	0	0	0.516	0.531
GAPDH	KRT1	9606.ENSP00000380070	9606.ENSP00000252244	0	0	0	0	0.074	0.053	0	0.609	0.627
GAPDH	APOE	9606.ENSP00000380070	9606.ENSP00000252486	0	0	0	0	0.130	0	0	0.598	0.636
GAPDH	CRP	9606.ENSP00000380070	9606.ENSP00000255030	0	0	0	0	0	0	0	0.450	0.450
GAPDH	THBS1	9606.ENSP00000380070	9606.ENSP00000260356	0	0	0	0	0.044	0.071	0	0.502	0.519
GAPDH	VWF	9606.ENSP00000380070	9606.ENSP00000261405	0	0	0	0	0	0	0	0.568	0.568
GAPDH	CDH1	9606.ENSP00000380070	9606.ENSP00000261769	0	0	0	0	0	0.071	0	0.851	0.855
GAPDH	PSMB1	9606.ENSP00000380070	9606.ENSP00000262193	0	0	0	0	0.219	0	0	0.341	0.464
GAPDH	SLC4A1	9606.ENSP00000380070	9606.ENSP00000262418	0	0	0	0	0	0.303	0	0.554	0.676
GAPDH	PRDX1	9606.ENSP00000380070	9606.ENSP00000262746	0	0	0	0	0.256	0.258	0	0.687	0.812
GAPDH	ACTR3	9606.ENSP00000380070	9606.ENSP00000263238	0	0	0	0	0.255	0	0	0.306	0.461
GAPDH	IL1A	9606.ENSP00000380070	9606.ENSP00000263339	0	0	0	0	0	0	0	0.675	0.675
GAPDH	IL7	9606.ENSP00000380070	9606.ENSP00000263851	0	0	0	0	0	0	0	0.446	0.446
GAPDH	NID1	9606.ENSP00000380070	9606.ENSP00000264187	0	0	0	0	0.055	0.045	0	0.542	0.551
GAPDH	YWHAE	9606.ENSP00000380070	9606.ENSP00000264335	0	0	0	0	0.209	0.450	0	0.434	0.733
GAPDH	IL11	9606.ENSP00000380070	9606.ENSP00000264563	0	0	0	0	0	0	0	0.502	0.502
GAPDH	CP	9606.ENSP00000380070	9606.ENSP00000264613	0	0	0	0	0.103	0	0	0.557	0.586
GAPDH	ICAM1	9606.ENSP00000380070	9606.ENSP00000264832	0	0	0	0	0.042	0.071	0	0.651	0.663
GAPDH	F13A1	9606.ENSP00000380070	9606.ENSP00000264870	0	0	0	0	0.044	0	0	0.468	0.469
GAPDH	NRP1	9606.ENSP00000380070	9606.ENSP00000265371	0	0	0	0	0.050	0	0	0.406	0.412
GAPDH	ANK1	9606.ENSP00000380070	9606.ENSP00000265709	0	0	0	0	0.057	0.084	0	0.675	0.695
GAPDH	LUM	9606.ENSP00000380070	9606.ENSP00000266718	0	0	0	0	0	0.091	0	0.498	0.524
GAPDH	SORD	9606.ENSP00000380070	9606.ENSP00000267814	0	0	0	0	0.153	0	0	0.504	0.562
GAPDH	CDH2	9606.ENSP00000380070	9606.ENSP00000269141	0	0	0	0	0.059	0.071	0	0.798	0.808
GAPDH	KRT10	9606.ENSP00000380070	9606.ENSP00000269576	0	0	0	0	0.072	0.053	0	0.454	0.479
GAPDH	SOD1	9606.ENSP00000380070	9606.ENSP00000270142	0	0	0	0	0.131	0.371	0	0.769	0.862
GAPDH	PGD	9606.ENSP00000380070	9606.ENSP00000270776	0	0	0	0	0.287	0.095	0	0.645	0.751
GAPDH	FCGR2A	9606.ENSP00000380070	9606.ENSP00000271450	0	0	0	0	0.047	0	0	0.491	0.494
GAPDH	FTH1	9606.ENSP00000380070	9606.ENSP00000273550	0.042	0	0	0	0.242	0	0	0.455	0.569
GAPDH	IGFBP1	9606.ENSP00000380070	9606.ENSP00000275525	0	0	0	0	0.073	0	0	0.381	0.402
GAPDH	IFNA1	9606.ENSP00000380070	9606.ENSP00000276927	0	0	0	0	0	0	0	0.713	0.713
GAPDH	MYL9	9606.ENSP00000380070	9606.ENSP00000279022	0	0	0	0	0.099	0.091	0	0.360	0.430
GAPDH	IL18	9606.ENSP00000380070	9606.ENSP00000280357	0	0	0	0	0	0	0	0.622	0.622
GAPDH	CA2	9606.ENSP00000380070	9606.ENSP00000285379	0	0	0	0	0.085	0	0	0.424	0.450
GAPDH	VCAM1	9606.ENSP00000380070	9606.ENSP00000294728	0	0	0	0	0	0.046	0	0.600	0.602
GAPDH	CXCL5	9606.ENSP00000380070	9606.ENSP00000296027	0	0	0	0	0	0	0	0.443	0.443
GAPDH	CAMP	9606.ENSP00000380070	9606.ENSP00000296435	0	0	0	0	0.043	0	0	0.961	0.961
GAPDH	IL15	9606.ENSP00000380070	9606.ENSP00000296545	0	0	0	0	0	0	0	0.444	0.444
GAPDH	IL3	9606.ENSP00000380070	9606.ENSP00000296870	0	0	0	0	0	0	0	0.532	0.532
GAPDH	ALDH1A1	9606.ENSP00000380070	9606.ENSP00000297785	0	0	0	0	0.088	0	0	0.603	0.622
GAPDH	HSP90B1	9606.ENSP00000380070	9606.ENSP00000299767	0	0	0	0	0.177	0.064	0	0.620	0.682
GAPDH	PPIB	9606.ENSP00000380070	9606.ENSP00000300026	0	0	0	0	0.192	0.199	0	0.547	0.681
GAPDH	ANPEP	9606.ENSP00000380070	9606.ENSP00000300060	0.041	0	0	0	0.042	0.099	0	0.616	0.639
GAPDH	PDIA3	9606.ENSP00000380070	9606.ENSP00000300289	0	0	0	0	0.129	0.079	0	0.826	0.848
GAPDH	PRDX2	9606.ENSP00000380070	9606.ENSP00000301522	0	0	0	0	0.193	0.209	0	0.660	0.765
GAPDH	PCSK9	9606.ENSP00000380070	9606.ENSP00000303208	0	0	0	0	0.056	0	0	0.512	0.519
GAPDH	IL13	9606.ENSP00000380070	9606.ENSP00000304915	0	0	0	0	0	0	0	0.611	0.611
GAPDH	CXCL10	9606.ENSP00000380070	9606.ENSP00000305651	0	0	0	0	0	0	0	0.630	0.630
GAPDH	ALCAM	9606.ENSP00000380070	9606.ENSP00000305988	0	0	0	0	0.042	0	0	0.432	0.432
GAPDH	YWHAG	9606.ENSP00000380070	9606.ENSP00000306330	0	0	0	0	0.130	0.188	0	0.395	0.536
GAPDH	CXCL8	9606.ENSP00000380070	9606.ENSP00000306512	0	0	0	0	0	0	0	0.699	0.699
GAPDH	CXCL11	9606.ENSP00000380070	9606.ENSP00000306884	0	0	0	0	0	0	0	0.447	0.447
GAPDH	PLG	9606.ENSP00000380070	9606.ENSP00000308938	0	0	0	0	0.067	0.045	0	0.990	0.990
GAPDH	LEP	9606.ENSP00000380070	9606.ENSP00000312652	0	0	0	0	0	0	0	0.612	0.612
GAPDH	CLU	9606.ENSP00000380070	9606.ENSP00000315130	0	0	0	0	0.057	0	0	0.572	0.579
GAPDH	TLN1	9606.ENSP00000380070	9606.ENSP00000316029	0	0	0	0	0.056	0	0	0.433	0.442
GAPDH	PKM	9606.ENSP00000380070	9606.ENSP00000320171	0.079	0	0	0	0.611	0.363	0	0.830	0.956
GAPDH	CALR	9606.ENSP00000380070	9606.ENSP00000320866	0	0	0	0	0.095	0	0	0.743	0.757
GAPDH	TALDO1	9606.ENSP00000380070	9606.ENSP00000321259	0.061	0	0	0	0.357	0	0.931	0.713	0.986
GAPDH	A2M	9606.ENSP00000380070	9606.ENSP00000323929	0	0	0	0	0.069	0	0	0.529	0.542
GAPDH	HSPA5	9606.ENSP00000380070	9606.ENSP00000324173	0.045	0	0	0	0.077	0.110	0	0.782	0.806
GAPDH	IFNL1	9606.ENSP00000380070	9606.ENSP00000329991	0	0	0	0	0	0	0	0.419	0.419
GAPDH	SERPINA5	9606.ENSP00000380070	9606.ENSP00000333203	0	0	0	0	0.074	0	0	0.450	0.470
GAPDH	LAMP1	9606.ENSP00000380070	9606.ENSP00000333298	0	0	0	0	0.107	0	0	0.644	0.669
GAPDH	HSP90AA1	9606.ENSP00000380070	9606.ENSP00000335153	0	0	0	0	0.342	0.336	0	0.836	0.922
GAPDH	UBA1	9606.ENSP00000380070	9606.ENSP00000338413	0	0	0	0	0.142	0.086	0	0.403	0.491
GAPDH	UGP2	9606.ENSP00000380070	9606.ENSP00000338703	0	0	0	0	0.078	0	0	0.585	0.601
GAPDH	PARK7	9606.ENSP00000380070	9606.ENSP00000340278	0	0	0	0	0.175	0.255	0	0.548	0.698
GAPDH	PRDX6	9606.ENSP00000380070	9606.ENSP00000342026	0	0	0	0	0.181	0.070	0	0.633	0.696
GAPDH	CTSB	9606.ENSP00000380070	9606.ENSP00000345672	0	0	0	0	0.074	0	0	0.551	0.567
GAPDH	FN1	9606.ENSP00000380070	9606.ENSP00000346839	0	0	0	0	0.060	0.072	0	0.943	0.945
GAPDH	CCL20	9606.ENSP00000380070	9606.ENSP00000351671	0	0	0	0	0.049	0	0	0.495	0.500
GAPDH	CD163	9606.ENSP00000380070	9606.ENSP00000352071	0	0	0	0	0.048	0	0	0.518	0.521
GAPDH	MB	9606.ENSP00000380070	9606.ENSP00000352835	0	0	0	0	0.056	0	0	0.444	0.453
GAPDH	MSN	9606.ENSP00000380070	9606.ENSP00000353408	0	0	0	0	0.075	0	0	0.610	0.625
GAPDH	DPP4	9606.ENSP00000380070	9606.ENSP00000353731	0	0	0	0	0.053	0	0	0.418	0.425
GAPDH	CXCL9	9606.ENSP00000380070	9606.ENSP00000354901	0	0	0	0	0	0	0	0.491	0.491
GAPDH	AGT	9606.ENSP00000380070	9606.ENSP00000355627	0	0	0	0	0.068	0	0	0.632	0.643
GAPDH	FCGR3A	9606.ENSP00000380070	9606.ENSP00000356946	0	0	0	0	0	0	0	0.602	0.602
GAPDH	TAGLN2	9606.ENSP00000380070	9606.ENSP00000357076	0	0	0	0	0.122	0.095	0	0.379	0.464
GAPDH	S100A4	9606.ENSP00000380070	9606.ENSP00000357704	0	0	0	0	0.071	0.084	0	0.678	0.702
GAPDH	S100A8	9606.ENSP00000380070	9606.ENSP00000357721	0	0	0	0	0.069	0.352	0	0.578	0.723
GAPDH	S100A9	9606.ENSP00000380070	9606.ENSP00000357727	0	0	0	0	0.073	0.323	0	0.296	0.520
GAPDH	FLNA	9606.ENSP00000380070	9606.ENSP00000358866	0	0	0	0	0.096	0	0	0.442	0.474
GAPDH	GOT1	9606.ENSP00000380070	9606.ENSP00000359539	0	0	0	0	0.318	0.109	0	0.347	0.569
GAPDH	MMP9	9606.ENSP00000380070	9606.ENSP00000361405	0	0	0	0	0.050	0	0	0.812	0.814
GAPDH	ASS1	9606.ENSP00000380070	9606.ENSP00000361471	0	0	0	0	0.158	0.329	0	0.443	0.658
GAPDH	LCN2	9606.ENSP00000380070	9606.ENSP00000362108	0	0	0	0	0.050	0	0	0.512	0.517
GAPDH	PGK1	9606.ENSP00000380070	9606.ENSP00000362413	0.091	0.018	0	0	0.796	0.796	0.942	0.983	0.999
GAPDH	TXN	9606.ENSP00000380070	9606.ENSP00000363641	0	0	0	0	0.164	0.208	0	0.755	0.824
GAPDH	HSPA1L	9606.ENSP00000380070	9606.ENSP00000364805	0.045	0	0	0	0.064	0.189	0	0.288	0.415
GAPDH	TNFRSF1B	9606.ENSP00000380070	9606.ENSP00000365435	0	0	0	0	0.042	0.164	0	0.315	0.403
GAPDH	FTL	9606.ENSP00000380070	9606.ENSP00000366525	0.042	0	0	0	0.306	0	0	0.389	0.558
GAPDH	SHBG	9606.ENSP00000380070	9606.ENSP00000369816	0	0	0	0	0	0	0	0.493	0.493
GAPDH	IGFBP3	9606.ENSP00000380070	9606.ENSP00000370473	0	0	0	0	0.073	0	0	0.452	0.471
GAPDH	IL33	9606.ENSP00000380070	9606.ENSP00000370842	0	0	0	0	0	0	0	0.470	0.470
GAPDH	GPX3	9606.ENSP00000380070	9606.ENSP00000373477	0	0	0	0	0.063	0.095	0	0.618	0.648
GAPDH	TFRC	9606.ENSP00000380070	9606.ENSP00000376197	0	0	0	0	0.104	0	0	0.736	0.753
GAPDH	IGF1	9606.ENSP00000380070	9606.ENSP00000376637	0	0	0	0	0	0	0	0.683	0.683
GAPDH	ACTN1	9606.ENSP00000380070	9606.ENSP00000377941	0	0	0	0	0.136	0.095	0	0.637	0.691
GAPDH	GPT	9606.ENSP00000380070	9606.ENSP00000378408	0.042	0	0	0	0.103	0.059	0	0.672	0.699
GAPDH	SPP1	9606.ENSP00000380070	9606.ENSP00000378517	0	0	0	0	0.058	0	0	0.711	0.716
GAPDH	CXCL1	9606.ENSP00000380070	9606.ENSP00000379110	0	0	0	0	0	0	0	0.600	0.600
GAPDH	CXCL12	9606.ENSP00000380070	9606.ENSP00000379140	0	0	0	0	0	0	0	0.602	0.602
GAPDH	YWHAZ	9606.ENSP00000380070	9606.ENSP00000379287	0	0	0	0	0.200	0.104	0	0.708	0.773
GAPDH	ITGB1	9606.ENSP00000380070	9606.ENSP00000379350	0	0	0	0	0.049	0	0	0.768	0.770
GAPDH	TGFBI	9606.ENSP00000380070	9606.ENSP00000416330	0	0	0	0	0.055	0	0	0.392	0.401
GAPDH	PDIA6	9606.ENSP00000380070	9606.ENSP00000385385	0	0	0	0	0.141	0.079	0	0.306	0.403
GAPDH	FAH	9606.ENSP00000380070	9606.ENSP00000385080	0	0	0	0	0.068	0.067	0	0.369	0.404
GAPDH	MYL6	9606.ENSP00000380070	9606.ENSP00000446955	0	0	0	0	0.180	0.091	0	0.269	0.407
GAPDH	HYOU1	9606.ENSP00000380070	9606.ENSP00000480150	0.045	0	0	0	0.082	0.105	0	0.335	0.409
GAPDH	MTHFD1	9606.ENSP00000380070	9606.ENSP00000498336	0.045	0	0	0	0.097	0	0	0.392	0.430
GAPDH	SERPINA1	9606.ENSP00000380070	9606.ENSP00000416066	0	0	0	0	0.074	0	0	0.418	0.438
GAPDH	RNASE1	9606.ENSP00000380070	9606.ENSP00000381057	0	0	0	0	0	0	0	0.445	0.445
GAPDH	TGOLN2	9606.ENSP00000380070	9606.ENSP00000386443	0	0	0	0	0.057	0.084	0	0.410	0.446
GAPDH	ELANE	9606.ENSP00000380070	9606.ENSP00000466090	0	0	0	0	0.054	0.045	0	0.438	0.448
GAPDH	CXCL2	9606.ENSP00000380070	9606.ENSP00000427279	0	0	0	0	0	0	0	0.448	0.448
GAPDH	LCP1	9606.ENSP00000380070	9606.ENSP00000381581	0	0	0	0	0.049	0	0	0.462	0.467
GAPDH	HBB	9606.ENSP00000380070	9606.ENSP00000494175	0	0	0	0	0.056	0	0	0.463	0.472
